"id","account_type","actions","device_id","duration","end_date","end_date_when_not_saved","installer_package","ip","ip_address","os_version","referrer","screen_views","start_date","user_agent","version"
"z4HiCoClaq6bPUU","","","1263166334.1674113144238","36","","","","80.187.73.208","","","https://www.atsight.ch/","[{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""08:27:52""}}},{""M"":{""duration"":{""N"":""23""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""08:28:05""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""08:28:09""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""08:28:13""}}}]","2023-01-19T07:27:39.713Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1""","0.1.0"
"Uud7hNirf1Oguj1","","","7553772758.1676937621494","13","","","","92.184.117.85","","","","","2023-02-21T00:02:22.598Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36""","0.1.0"
"mlVvx7aYerwFAsD","hotel","","6864572312.1668906081515","2","2022-11-23T15:15:58.730Z","","com.android.vending","92.184.98.50","","11","","[{""M"":{""duration"":{""N"":""43""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Wed Nov 23 16:15:58 2022""}}}]","2022-11-23T15:15:57.067Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.105 Mobile Safari/537.36""","1.0.13"
"iSjzDtIcMG4Q9NC","hotel","","UKJEA06Vl","25","","2022-11-18T10:21:27.210Z","com.android.vending","92.184.108.83","10.48.159.92","11","","[{""M"":{""duration"":{""N"":""83""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Fri Nov 18 11:21:03 2022""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Fri Nov 18 11:21:10 2022""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Fri Nov 18 11:21:17 2022""}}}]","2022-11-18T10:21:02.361Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36""","1.0.12"
"uX6hLxFK5G1qsGz","hotel","","6864572312.1668906081515","241","2022-12-10T21:11:23.436Z","","com.android.vending","92.184.108.247","","11","","[{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Dec 10 22:07:34 2022""}}},{""M"":{""duration"":{""N"":""21""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Dec 10 22:08:10 2022""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Dec 10 22:08:14 2022""}}},{""M"":{""duration"":{""N"":""23""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Dec 10 22:08:39 2022""}}},{""M"":{""duration"":{""N"":""83""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sat Dec 10 22:08:50 2022""}}},{""M"":{""duration"":{""N"":""7""},""screen_name"":{""S"":""qr""},""log_time"":{""S"":""Sat Dec 10 22:09:01 2022""}}},{""M"":{""duration"":{""N"":""15""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Sat Dec 10 22:09:18 2022""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Dec 10 22:09:37 2022""}}},{""M"":{""duration"":{""N"":""19""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sat Dec 10 22:09:39 2022""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Sat Dec 10 22:09:44 2022""}}},{""M"":{""duration"":{""N"":""42""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""Sat Dec 10 22:11:19 2022""}}},{""M"":{""duration"":{""N"":""91""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sat Dec 10 22:11:21 2022""}}}]","2022-12-10T21:07:22.818Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.79 Mobile Safari/537.36""","1.0.13"
"2I68uLy5K85Y9GT","hotel","","6864572312.1668906081515","97","2023-01-20T20:11:42.887Z","","com.android.vending","92.184.123.23","","11","","[{""M"":{""duration"":{""N"":""29""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""Fri Jan 20 21:10:20 2023""}}},{""M"":{""duration"":{""N"":""18""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""Fri Jan 20 21:10:46 2023""}}},{""M"":{""duration"":{""N"":""25""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Fri Jan 20 21:10:48 2023""}}},{""M"":{""duration"":{""N"":""122""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Fri Jan 20 21:11:08 2023""}}},{""M"":{""duration"":{""N"":""23""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Fri Jan 20 21:11:36 2023""}}}]","2023-01-20T20:10:05.498Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"OexHwSVyXcbhagU","","","7120448831.1678688817227","3","2023-03-13T06:27:01.056Z","","unknown","35.203.128.13","","9","","","2023-03-13T06:26:58.499Z","""Mozilla/5.0 (Linux; Android 9; GCE x86 phone Build/PGR1.190916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36""","1.0.13"
"ovK9ZNMaNpQlfnp","","","7120448831.1678688817227","5","2023-03-13T06:29:42.616Z","","unknown","35.203.128.13","","9","","","2023-03-13T06:29:37.355Z","""Mozilla/5.0 (Linux; Android 9; GCE x86 phone Build/PGR1.190916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36""","1.0.13"
"Gv6xSukPXqxie96","","","0091914385.1679975566225","2","2023-03-28T03:53:05.064Z","","unknown","70.32.128.249","","12","","","2023-03-28T03:53:03.142Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"GEqEPsPD5fHLSjY","hotel","","6864572312.1668906081515","72","2023-01-18T16:53:57.612Z","","com.android.vending","92.184.123.23","","11","","[{""M"":{""duration"":{""N"":""12""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Wed Jan 18 17:53:11 2023""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""related_items_editor""},""log_time"":{""S"":""Wed Jan 18 17:53:25 2023""}}},{""M"":{""duration"":{""N"":""32""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Wed Jan 18 17:53:26 2023""}}},{""M"":{""duration"":{""N"":""16""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Wed Jan 18 17:53:44 2023""}}},{""M"":{""duration"":{""N"":""10""},""screen_name"":{""S"":""qr""},""log_time"":{""S"":""Wed Jan 18 17:53:56 2023""}}}]","2023-01-18T16:52:46.107Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"5relgQv6C64qWWC","","","7124844732.1678671274185","1","2023-03-13T01:36:32.785Z","","unknown","108.177.29.86","","12","","","2023-03-13T01:36:31.822Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"w9jOY6YTInbQnON","hotel","","6864572312.1668906081515","1","2022-12-24T12:20:18.534Z","","com.android.vending","80.9.240.131","","11","","","2022-12-24T12:20:17.499Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"rUppkMrF76y3Ryh","hotel","","6864572312.1668906081515","137","2023-03-01T12:58:23.716Z","","com.android.vending","92.184.110.21","","11","","[{""M"":{""duration"":{""N"":""2""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Wed Mar  1 13:56:13 2023""}}}]","2023-03-01T12:56:06.893Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.65 Mobile Safari/537.36""","1.0.13"
"pLe6Wfe2sflyyGV","","","1124298674.1679273672155","391","","","","86.249.148.170","","","","","2023-03-20T00:54:45.460Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""","0.1.0"
"lhmAn6EHNI9n2ym","","","8640793991.1672846010734","35","","","","105.158.102.141","","","https://entreprise.pole-emploi.fr/","","2023-01-04T15:26:50.494Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"8ac6BOqC4DjtmBN","hotel","","6864572312.1668906081515","5","2023-01-29T11:48:13.821Z","","com.android.vending","92.184.121.216","","11","","","2023-01-29T11:48:08.987Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.85 Mobile Safari/537.36""","1.0.13"
"yGSIUMewGgTyZKZ","","","0091914385.1679975566225","88","2023-03-28T03:54:35.259Z","","unknown","70.32.128.246","","12","","[{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Mon Mar 27 20:54:08 2023""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Mon Mar 27 20:54:13 2023""}}}]","2023-03-28T03:53:07.251Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"Fu2j16iJvELmiGC","","","7124844732.1678671274185","3","2023-03-13T01:37:40.632Z","","unknown","108.177.29.88","","12","","","2023-03-13T01:37:38.069Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"CP1P2mcu8nOuTHT","hotel","","6864572312.1668906081515","97","2023-01-27T17:41:50.243Z","","com.android.vending","138.199.52.87","","11","","[{""M"":{""duration"":{""N"":""52""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Fri Jan 27 18:41:09 2023""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""qr""},""log_time"":{""S"":""Fri Jan 27 18:41:18 2023""}}}]","2023-01-27T17:40:13.010Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.85 Mobile Safari/537.36""","1.0.13"
"x5RomA7wSKiOx0X","hotel","","UKJEA06Vl","5","","2022-11-18T10:21:35.684Z","com.android.vending","92.184.108.83","10.48.159.92","11","","[{""M"":{""duration"":{""N"":""11""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""Fri Nov 18 11:21:33 2022""}}},{""M"":{""duration"":{""N"":""16""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Fri Nov 18 11:21:34 2022""}}}]","2022-11-18T10:21:30.324Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36""","1.0.12"
"dGdOW8Z55ckAA0f","","","9729819935.1679976091210","4","2023-03-28T04:03:06.338Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:03:02.287Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"Z5JxzfC4o5EOOyO","hotel","","5752083506.1668813242600","45","2022-11-26T08:34:06.475Z","","appstore","80.9.240.131","","15.3.1","","[{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""09:33:29""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""09:33:38""}}},{""M"":{""duration"":{""N"":""13""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""09:33:55""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""09:34:03""}}},{""M"":{""duration"":{""N"":""40""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""09:34:04""}}}]","2022-11-26T08:33:21.648Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"KHtPVNfUK4JvlxT","","","8705400293.1674080749160","55","","","","92.184.124.75","","","","","2023-01-18T22:19:58.706Z","""Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36""","0.1.0"
"RXNlQkvntdElxDg","hotel","","6864572312.1668906081515","17","2022-12-09T12:01:10.439Z","","com.android.vending","92.184.98.239","","11","","[{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Fri Dec  9 13:01:01 2022""}}}]","2022-12-09T12:00:53.283Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.79 Mobile Safari/537.36""","1.0.13"
"bSQZR12gKXBeXns","","","7120448831.1678688817227","1","2023-03-13T06:29:51.058Z","","unknown","35.203.128.13","","9","","","2023-03-13T06:29:49.936Z","""Mozilla/5.0 (Linux; Android 9; GCE x86 phone Build/PGR1.190916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36""","1.0.13"
"vYAG6qYg79BgCxX","hotel","","5752083506.1668813242600","147","2022-11-18T23:18:32.238Z","","appstore","80.9.240.131","","15.3.1","","[{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""pdf_viewer""},""log_time"":{""S"":""00:16:15""}}},{""M"":{""duration"":{""N"":""13""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""00:16:30""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""00:16:37""}}},{""M"":{""duration"":{""N"":""14""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""00:16:53""}}},{""M"":{""duration"":{""N"":""67""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""00:17:05""}}},{""M"":{""duration"":{""N"":""2""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""00:17:27""}}},{""M"":{""duration"":{""N"":""3""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""00:17:30""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""settings""},""log_time"":{""S"":""00:17:34""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""settings""},""log_time"":{""S"":""00:17:38""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""00:17:51""}}}]","2022-11-18T23:16:05.111Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"ZPfhNoqSuL2EXk6","","","9729819935.1679976091210","61","2023-03-28T04:04:28.725Z","","unknown","108.177.7.91","","12","","[{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Mon Mar 27 21:04:12 2023""}}}]","2023-03-28T04:03:27.593Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"vJM6XXpahdB3uhH","hotel","[{""M"":{""action"":{""S"":""log_out""},""log_time"":{""S"":""Thu Feb  9 16:06:11 2023""}}}]","6864572312.1668906081515","333","2023-02-09T15:11:39.324Z","","com.android.vending","92.184.121.216","","11","","","2023-02-09T15:06:06.198Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36""","1.0.13"
"3wQqXvcve3Zq8Bj","","","2047358982.1667950602534","2","","","","178.249.212.31","","","https://www.atsight.ch/io/","","2023-01-01T21:39:54.978Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"7rxd6dtUDAGXXTV","hotel","","5752083506.1668813242600","6","","","appstore","80.9.240.131","","15.3.1","","","2022-11-24T08:43:34.360Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"xInkM17eFbBpwJW","hotel","","6864572312.1668906081515","68","2023-01-11T01:33:52.807Z","","com.android.vending","185.234.71.120","","11","","","2023-01-11T01:32:44.693Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"v5Kxnp4n6Byd2us","","","2883941860.1677291308813","22","","","","86.249.148.170","","","","","2023-02-25T02:16:34.832Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1""","0.1.0"
"uHqlm9jtoBPDLqc","","","8705400293.1674080749160","63","","","","92.184.124.75","","","","","2023-01-18T22:18:42.218Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"g1e9tUtpibUB4QH","","","2827387729.1673942356174","85250","","","","37.24.81.254","","","https://www.atsight.ch/george6paris/","","2023-01-17T08:02:44.274Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"wqJ2D5uHGVwwMcC","hotel","","6864572312.1668906081515","43","2022-11-23T15:15:54.738Z","","com.android.vending","92.184.98.50","","11","","[{""M"":{""duration"":{""N"":""34""},""screen_name"":{""S"":""pdf_viewer""},""log_time"":{""S"":""Wed Nov 23 16:15:51 2022""}}}]","2022-11-23T15:15:12.086Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.105 Mobile Safari/537.36""","1.0.13"
"wheB2SZ3azlVOxw","","","0091914385.1679975566225","2","2023-03-28T03:54:39.400Z","","unknown","70.32.128.246","","12","","","2023-03-28T03:54:37.487Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"CZIZDt16daG0B4e","","","2047358982.1667950602534","50","","","","37.24.81.254","","","","","2023-02-07T19:42:55.625Z","""Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36""","0.1.0"
"ErhEugEh9ofyxJE","hotel","","5752083506.1668813242600","36","","","appstore","80.9.240.131","","15.3.1","","","2022-12-08T00:30:38.520Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"Ey5s72rbQ41fGzt","hotel","","6864572312.1668906081515","468","2023-02-11T09:19:40.280Z","","com.android.vending","92.184.107.153","","11","","[{""M"":{""duration"":{""N"":""109""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""Sat Feb 11 10:11:56 2023""}}},{""M"":{""duration"":{""N"":""116""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Feb 11 10:12:00 2023""}}},{""M"":{""duration"":{""N"":""25""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Feb 11 10:12:30 2023""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Feb 11 10:12:37 2023""}}},{""M"":{""duration"":{""N"":""18""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""Sat Feb 11 10:12:59 2023""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""Sat Feb 11 10:13:03 2023""}}},{""M"":{""duration"":{""N"":""191""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sat Feb 11 10:13:04 2023""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Feb 11 10:13:15 2023""}}},{""M"":{""duration"":{""N"":""7""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""Sat Feb 11 10:13:26 2023""}}},{""M"":{""duration"":{""N"":""112""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Feb 11 10:15:23 2023""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Feb 11 10:15:35 2023""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Feb 11 10:15:40 2023""}}}]","2023-02-11T09:11:52.358Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36""","1.0.13"
"kS1EBidZg7hNJyJ","","","2047358982.1667950602534","7","","","","92.184.124.75","","","","","2023-01-18T22:24:18.117Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"9zkuhw70BaTj0v1","","","2040660438.1674721156080","5","","","","37.24.81.254","","","","","2023-01-26T08:19:16.024Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"J2dlZLC0I6n8RqT","hotel","","6864572312.1668906081515","36","2022-12-04T14:59:40.638Z","","com.android.vending","92.184.108.130","","11","","","2022-12-04T14:59:04.400Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36""","1.0.13"
"ZYpY8v5gdTrRLti","","","2827387729.1673942356174","208","","","","37.24.81.254","","","","[{""M"":{""duration"":{""N"":""7""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""08:59:29""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""08:59:32""}}},{""M"":{""duration"":{""N"":""88""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""09:01:01""}}},{""M"":{""duration"":{""N"":""38""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""09:01:38""}}},{""M"":{""duration"":{""N"":""10""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""09:01:48""}}},{""M"":{""duration"":{""N"":""7""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""09:01:48""}}},{""M"":{""duration"":{""N"":""12""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""09:02:01""}}},{""M"":{""duration"":{""N"":""19""},""screen_name"":{""S"":""pdf_info""},""log_time"":{""S"":""09:02:31""}}},{""M"":{""duration"":{""N"":""31""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""09:02:33""}}}]","2023-01-17T07:59:16.224Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"t1mdwOmWNyvWIRQ","","","7553772758.1676937621494","118","","","","92.184.117.85","","","","","2023-02-21T00:00:21.598Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36""","0.1.0"
"ISkZ6tkUF492Udo","","","2047358982.1667950602534","3","","","","178.249.212.31","","","https://www.atsight.ch/io/","","2023-01-01T21:39:19.584Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"E1XtTh6IshoPtCT","hotel","","5752083506.1668813242600","5","","","appstore","80.9.240.131","","15.3.1","","[{""M"":{""duration"":{""N"":""525""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""12:41:42""}}}]","2022-12-14T11:41:40.444Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
