"device_id","ip","model","os","os_version","platform","registration_date","user_agent"
"2648668694.1673362313666","80.9.240.131","","","","web","2023-01-10T14:51:53.666Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"8883805255.1668514790597","80.9.240.131","","","","web","2022-11-15T12:19:50.597Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7225166120.1668439121997","80.9.240.131","","","","web","2022-11-14T15:18:41.997Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6227233051.1668290200216","92.184.104.183","","","","web","2022-11-12T21:56:40.216Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7084278230.1676763456412","86.249.148.170","","","","web","2023-02-18T23:37:36.412Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"4566515957.1668290222816","92.184.104.183","","","","web","2022-11-12T21:57:02.816Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3982620113.1667991713301","80.9.240.131","","","","web","2022-11-09T11:01:53.301Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"3728994831.1668292573568","92.184.104.183","","","","web","2022-11-12T22:36:13.568Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7061413459.1667955038599","80.9.240.131","","","","web","2022-11-09T00:50:38.599Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7872745914.1669137951415","80.9.240.131","","","","web","2022-11-22T17:25:51.415Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2723794271.1667955865073","80.9.240.131","","","","web","2022-11-09T01:04:25.073Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6915311384.1668285112818","92.184.104.183","","","","web","2022-11-12T20:31:52.818Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"1389352545.1668596150677","80.9.240.131","","","","web","2022-11-16T10:55:50.677Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"5957595354.1668514847349","80.9.240.131","","","","web","2022-11-15T12:20:47.349Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7426383241.1669029141243","80.9.240.131","","","","web","2022-11-21T11:12:21.243Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2798516018.1668874919291","92.184.110.232","","","","web","2022-11-19T16:21:59.291Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3035495651.1670519576481","185.187.168.242","","","","web","2022-12-08T17:12:56.481Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"1010471392.1668291001279","92.184.104.183","","","","web","2022-11-12T22:10:01.279Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2601830884.1672357357787","92.184.104.133","","","","web","2022-12-29T23:42:37.787Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"9647531624.1668642004560","80.9.240.131","","","","web","2022-11-16T23:40:04.560Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"4869385478.1673130555469","80.9.240.131","","","","web","2023-01-07T22:29:15.469Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"6070430501.1668370899305","90.76.217.179","","","","web","2022-11-13T20:21:39.305Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36"""
"6578622737.1668290595087","92.184.104.183","","","","web","2022-11-12T22:03:15.087Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0068192360.1670112240703","80.9.240.131","","","","web","2022-12-04T00:04:00.703Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"0996675498.1668647307144","80.9.240.131","","","","web","2022-11-17T01:08:27.144Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"5502198008.1667995787295","80.9.240.131","","","","web","2022-11-09T12:09:47.295Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"1013693479.1669125335169","92.184.98.116","","","","web","2022-11-22T13:55:35.169Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3977706747.1669041534356","80.9.240.131","","","","web","2022-11-21T14:38:54.356Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2731941238.1671144804984","149.56.150.88","","","","web","2022-12-15T22:53:24.984Z","Mozilla/5.0 (compatible; Dataprovider.com)"
"2370801805.1668290980462","92.184.104.183","","","","web","2022-11-12T22:09:40.462Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"RE6RejTZu","","","web","","","2022-10-29T13:25:53.077Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"0041050838.1667954785500","80.9.240.131","","","","web","2022-11-09T00:46:25.500Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"4498248919.1669030864806","80.9.240.131","","","","web","2022-11-21T11:41:04.806Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"5938009835.1671065936410","80.9.240.131","","","","web","2022-12-15T00:58:56.410Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"""
"2002357039.1674958411344","205.169.39.63","","","","web","2023-01-29T02:13:31.344Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/104.0.5112.101 Safari/537.36"""
"2674557794.1668284125421","92.184.104.183","","","","web","2022-11-12T20:15:25.421Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"8287320841.1670525895557","80.9.240.131","","","","web","2022-12-08T18:58:15.557Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"""
"1364244318.1676763376576","86.249.148.170","","","","web","2023-02-18T23:36:16.576Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"7631809473.1669228814039","80.9.240.131","","","","web","2022-11-23T18:40:14.039Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"8778568128.1668646015462","80.9.240.131","","","","web","2022-11-17T00:46:55.462Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3078978787.1668284119773","92.184.104.183","","","","web","2022-11-12T20:15:19.773Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"5803008103.1668199558330","92.184.97.57","","","","web","2022-11-11T20:45:58.330Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"6392558633.1668637710462","80.9.240.131","","","","web","2022-11-16T22:28:30.462Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"5898224942.1667934259388","80.9.240.131","","","","web","2022-11-08T19:04:19.388Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"4785356671.1668732428261","141.22.28.61","","","","web","2022-11-18T00:47:08.261Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"5861000408.1669041544438","80.9.240.131","","","","web","2022-11-21T14:39:04.438Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"TXB5gDsVy","","","windows","","","2022-10-28T14:57:34.724Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5296.0 Safari/537.36"""
"3122157347.1669127814546","92.184.98.116","","","","web","2022-11-22T14:36:54.546Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2679259454.1667991730401","80.9.240.131","","","","web","2022-11-09T11:02:10.401Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7138811934.1668613332561","80.9.240.131","","","","web","2022-11-16T15:42:12.561Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0547008274.1669051047532","84.14.243.4","","","","web","2022-11-21T17:17:27.532Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"8435952865.1676691051098","66.220.149.10","","","","web","2023-02-18T03:30:51.098Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"""
"8684897004.1668515609339","80.9.240.131","","","","web","2022-11-15T12:33:29.339Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"8754336350.1667996593069","80.9.240.131","","","","web","2022-11-09T12:23:13.069Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6511057363.1668562292342","80.9.240.131","","","","web","2022-11-16T01:31:32.342Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"5965280091.1667956720304","80.9.240.131","","","","web","2022-11-09T01:18:40.304Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0260444183.1668293841354","92.184.104.183","","","","web","2022-11-12T22:57:21.354Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"1972647191.1668462698680","80.9.240.131","","","","web","2022-11-14T21:51:38.680Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"0374916740.1668439761321","80.9.240.131","","","","web","2022-11-14T15:29:21.321Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2250517616.1669138012398","80.9.240.131","","","","web","2022-11-22T17:26:52.398Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0179463842.1668438888383","80.9.240.131","","","","web","2022-11-14T15:14:48.383Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0004120843.1670750905004","205.169.39.63","","","","web","2022-12-11T09:28:25.004Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/104.0.5112.101 Safari/537.36"""
"0196830884.1668291503282","92.184.104.183","","","","web","2022-11-12T22:18:23.282Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"5065266466.1668688568438","80.9.240.131","","","","web","2022-11-17T12:36:08.438Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3938280717.1671155427271","66.249.74.77","","","","web","2022-12-16T01:50:27.271Z","""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.5359.130 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
"7555312535.1676763182215","86.249.148.170","","","","web","2023-02-18T23:33:02.215Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"1ioUu1kDr","","iPhone 8 Plus","ios","16.0.3","","2022-10-24T23:57:37.861Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"""
"1724267993.1668613023125","80.9.240.131","","","","web","2022-11-16T15:37:03.125Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6321605484.1668461908365","80.9.240.131","","","","web","2022-11-14T21:38:28.365Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"8788474928.1676763362753","86.249.148.170","","","","web","2023-02-18T23:36:02.753Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"3743469259.1674082622125","27.115.124.6","","","","web","2023-01-18T22:57:02.125Z","""Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36"""
"3855023673.1676763366781","86.249.148.170","","","","web","2023-02-18T23:36:06.781Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1"""
"7363460661.1668642472529","80.9.240.131","","","","web","2022-11-16T23:47:52.529Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7783048029.1668290571508","92.184.104.183","","","","web","2022-11-12T22:02:51.508Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"1640621870.1671712955315","80.9.240.131","","","","web","2022-12-22T12:42:35.315Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"9358991984.1667992208663","80.9.240.131","","","","web","2022-11-09T11:10:08.663Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6906410144.1671028910604","80.9.240.131","","","","web","2022-12-14T14:41:50.604Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Mobile/15E148 Safari/604.1"""
"5338204613.1669361719022","44.200.8.162","","","","web","2022-11-25T07:35:19.022Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/99.0.4844.0 Safari/537.36"""
"2722628763.1668291358122","92.184.104.183","","","","web","2022-11-12T22:15:58.122Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0062503654.1670858576664","80.9.240.131","","","","web","2022-12-12T15:22:56.664Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"5729864362.1668283745793","92.184.104.183","","","","web","2022-11-12T20:09:05.793Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7225911794.1668448763650","80.9.240.131","","","","web","2022-11-14T17:59:23.650Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"4319670162.1669543721250","205.169.39.63","","","","web","2022-11-27T10:08:41.250Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/104.0.5112.101 Safari/537.36"""
"3070433168.1668439126069","80.9.240.131","","","","web","2022-11-14T15:18:46.069Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0201903833.1668462718049","80.9.240.131","","","","web","2022-11-14T21:51:58.049Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"9586260031.1668290998839","92.184.104.183","","","","web","2022-11-12T22:09:58.839Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"4266345789.1669042323258","80.9.240.131","","","","web","2022-11-21T14:52:03.258Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0035260691.1668290966481","92.184.104.183","","","","web","2022-11-12T22:09:26.481Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9956997928.1671830278001","80.9.240.131","","","","web","2022-12-23T21:17:58.001Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"2833673857.1668439125275","80.9.240.131","","","","web","2022-11-14T15:18:45.275Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0868292111.1668293632546","92.184.104.183","","","","web","2022-11-12T22:53:52.546Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"2047358982.1667950602534","80.9.240.131","","","","web","2022-11-08T23:36:42.534Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"4554984963.1668515551130","80.9.240.131","","","","web","2022-11-15T12:32:31.130Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3098398891.1668536679040","80.9.240.131","","","","web","2022-11-15T18:24:39.041Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7902886358.1668290549242","92.184.104.183","","","","web","2022-11-12T22:02:29.242Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6473387670.1668439598298","80.9.240.131","","","","web","2022-11-14T15:26:38.298Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3892578643.1667992826023","80.9.240.131","","","","web","2022-11-09T11:20:26.023Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6044683979.1668425375636","66.249.93.134","","","","web","2022-11-14T11:29:35.636Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4590.2 Safari/537.36 Chrome-Lighthouse"""
"0682728183.1668292177560","92.184.104.183","","","","web","2022-11-12T22:29:37.560Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3891071726.1668289988238","92.184.104.183","","","","web","2022-11-12T21:53:08.238Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2957950495.1667962695047","80.9.240.131","","","","web","2022-11-09T02:58:15.047Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6153273582.1668284030989","92.184.104.183","","","","web","2022-11-12T20:13:50.989Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6511455494.1679699776293","144.217.135.182","","","","web","2023-03-24T23:16:16.293Z","Mozilla/5.0 (compatible; Dataprovider.com)"
"2876999603.1677264861098","86.249.148.170","","","","web","2023-02-24T18:54:21.098Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"8978509675.1668646948524","80.9.240.131","","","","web","2022-11-17T01:02:28.524Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"5164879755.1677264940600","86.249.148.170","","","","web","2023-02-24T18:55:40.600Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"5272510644.1668283399000","92.184.104.183","","","","web","2022-11-12T20:03:19.000Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9671990211.1676763446242","86.249.148.170","","","","web","2023-02-18T23:37:26.242Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1"""
"7029019180.1677264955516","86.249.148.170","","","","web","2023-02-24T18:55:55.516Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"4kriQn2Ge","","","android","","","2022-10-26T14:14:29.060Z","""Mozilla/5.0 (Linux; Android 12; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36"""
"6230582009.1668874061705","92.184.110.232","","","","web","2022-11-19T16:07:41.705Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"5452309016.1667996612113","80.9.240.131","","","","web","2022-11-09T12:23:32.113Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"2011688236.1668267340132","92.184.104.197","","","","web","2022-11-12T15:35:40.132Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
